query_id,query,domain,doc_id,original_score,original_position,final_score,final_position,is_relevant,triggered_rerank,position_improved
query_32,量子计算的应用前景有哪些？,medical,doc_32_6,0.6923654108234029,6,1.5505368168857656,3,True,True,True
query_32,量子计算的应用前景有哪些？,medical,doc_32_8,0.6834594222141426,8,0.8340563301705622,4,False,True,True
query_32,量子计算的应用前景有哪些？,medical,doc_32_3,0.48315605247734583,3,0.8117256119679818,5,False,True,False
query_32,量子计算的应用前景有哪些？,medical,doc_32_2,0.85986153294447,2,0.7432272564817282,6,False,True,False
query_32,量子计算的应用前景有哪些？,medical,doc_32_5,0.36289379494079943,5,0.6542995890685422,7,False,True,False
query_32,量子计算的应用前景有哪些？,medical,doc_32_1,0.37072965313878936,1,0.5446904327215834,8,False,True,False
query_32,量子计算的应用前景有哪些？,medical,doc_32_4,0.299468183163058,4,0.4869114096630588,9,False,True,False
query_32,量子计算的应用前景有哪些？,medical,doc_32_7,0.07717431662786967,7,0.3127859309408102,10,False,True,False
query_33,如何提高机器学习模型的准确率？,general,doc_33_4,0.8083296464578366,4,0.8083296464578366,4,False,False,False
query_33,如何提高机器学习模型的准确率？,general,doc_33_2,0.6871067103005996,2,0.6871067103005996,2,False,False,False
query_33,如何提高机器学习模型的准确率？,general,doc_33_7,0.6155973231399258,7,0.6155973231399258,7,True,False,False
query_33,如何提高机器学习模型的准确率？,general,doc_33_8,0.5455209013774295,8,0.5455209013774295,8,True,False,False
query_33,如何提高机器学习模型的准确率？,general,doc_33_10,0.516632531479085,10,0.516632531479085,10,True,False,False
query_33,如何提高机器学习模型的准确率？,general,doc_33_3,0.2986784030538042,3,0.2986784030538042,3,False,False,False
query_33,如何提高机器学习模型的准确率？,general,doc_33_9,0.20721966488460508,9,0.20721966488460508,9,False,False,False
query_33,如何提高机器学习模型的准确率？,general,doc_33_5,0.19017001352552454,5,0.19017001352552454,5,False,False,False
query_33,如何提高机器学习模型的准确率？,general,doc_33_1,0.08587576803669239,1,0.08587576803669239,1,False,False,False
query_33,如何提高机器学习模型的准确率？,general,doc_33_6,0.05831387019128065,6,0.05831387019128065,6,False,False,False
query_34,区块链技术的优势与挑战,tech,doc_34_3,0.976956996325619,3,0.976956996325619,3,False,False,False
query_34,区块链技术的优势与挑战,tech,doc_34_1,0.8527646796117481,1,0.8527646796117481,1,False,False,False
query_34,区块链技术的优势与挑战,tech,doc_34_9,0.8504006486310579,9,0.8504006486310579,9,True,False,False
query_34,区块链技术的优势与挑战,tech,doc_34_2,0.7209137168352073,2,0.7209137168352073,2,False,False,False
query_34,区块链技术的优势与挑战,tech,doc_34_10,0.6991457979703027,10,0.6991457979703027,10,True,False,False
query_34,区块链技术的优势与挑战,tech,doc_34_7,0.5065686159031584,7,0.5065686159031584,7,True,False,False
query_34,区块链技术的优势与挑战,tech,doc_34_8,0.47373038314378113,8,0.47373038314378113,8,True,False,False
query_34,区块链技术的优势与挑战,tech,doc_34_5,0.13754151023681038,5,0.13754151023681038,5,False,False,False
query_34,区块链技术的优势与挑战,tech,doc_34_6,0.12300888005735122,6,0.12300888005735122,6,False,False,False
query_34,区块链技术的优势与挑战,tech,doc_34_4,0.06249181678606863,4,0.06249181678606863,4,False,False,False
query_35,可持续发展的重要性是什么？,finance,doc_35_2,0.9543131004499359,2,1.94805567570326,1,True,True,True
query_35,可持续发展的重要性是什么？,finance,doc_35_10,0.8112331933394398,10,1.7304872570451346,2,True,True,True
query_35,可持续发展的重要性是什么？,finance,doc_35_3,0.884658317647138,3,0.9227970575609175,3,False,True,False
query_35,可持续发展的重要性是什么？,finance,doc_35_6,0.31170342524271166,6,0.5975661118449959,4,False,True,True
query_35,可持续发展的重要性是什么？,finance,doc_35_9,0.43350845886340283,9,0.49085823605184253,5,False,True,True
query_35,可持续发展的重要性是什么？,finance,doc_35_5,0.16795583709636652,5,0.4818068681282391,6,False,True,False
query_35,可持续发展的重要性是什么？,finance,doc_35_8,0.3852050026471553,8,0.4771067137690538,7,False,True,True
query_35,可持续发展的重要性是什么？,finance,doc_35_1,0.23411189069333205,1,0.379785146537554,8,False,True,False
query_35,可持续发展的重要性是什么？,finance,doc_35_4,0.25536765872160905,4,0.3753937530858936,9,False,True,False
query_35,可持续发展的重要性是什么？,finance,doc_35_7,0.27650767226805384,7,0.33748635944378924,10,False,True,False
query_36,云计算的未来趋势,tech,doc_36_10,0.8943400329282758,10,0.8943400329282758,10,False,False,False
query_36,云计算的未来趋势,tech,doc_36_9,0.820485310266599,9,0.820485310266599,9,True,False,False
query_36,云计算的未来趋势,tech,doc_36_4,0.8092275035202088,4,0.8092275035202088,4,False,False,False
query_36,云计算的未来趋势,tech,doc_36_6,0.7487278484043853,6,0.7487278484043853,6,True,False,False
query_36,云计算的未来趋势,tech,doc_36_3,0.7099906603397077,3,0.7099906603397077,3,False,False,False
query_36,云计算的未来趋势,tech,doc_36_7,0.6550961029841793,7,0.6550961029841793,7,True,False,False
query_36,云计算的未来趋势,tech,doc_36_2,0.6304525671136485,2,0.6304525671136485,2,False,False,False
query_36,云计算的未来趋势,tech,doc_36_1,0.46037416411725307,1,0.46037416411725307,1,False,False,False
query_36,云计算的未来趋势,tech,doc_36_5,0.42519083177413663,5,0.42519083177413663,5,False,False,False
query_36,云计算的未来趋势,tech,doc_36_8,0.21224564045498262,8,0.21224564045498262,8,False,False,False
query_37,云计算的未来趋势,legal,doc_37_9,0.9178339200781878,9,1.8798568990000832,1,True,True,True
query_37,云计算的未来趋势,legal,doc_37_8,0.876298862061306,8,1.6164316019244014,2,True,True,True
query_37,云计算的未来趋势,legal,doc_37_2,0.996289865967033,2,0.8928976389539404,3,False,True,False
query_37,云计算的未来趋势,legal,doc_37_4,0.8659327058753904,4,0.8637002926344511,4,False,True,False
query_37,云计算的未来趋势,legal,doc_37_5,0.44111331036417156,5,0.8261918323861001,5,False,True,False
query_37,云计算的未来趋势,legal,doc_37_1,0.23143188711743545,1,0.613605909056308,6,False,True,False
query_37,云计算的未来趋势,legal,doc_37_3,0.10629454536895666,3,0.5485013467073987,7,False,True,False
query_37,云计算的未来趋势,legal,doc_37_6,0.3227162558692469,6,0.5109233372438492,8,False,True,False
query_37,云计算的未来趋势,legal,doc_37_10,0.7717176821318861,10,0.5072738605812085,9,False,True,True
query_37,云计算的未来趋势,legal,doc_37_7,0.26539677894230485,7,0.48717988608967194,10,False,True,False
query_38,量子计算的应用前景有哪些？,tech,doc_38_10,0.9362700939675719,10,0.9362700939675719,10,True,False,False
query_38,量子计算的应用前景有哪些？,tech,doc_38_9,0.9350879287319122,9,0.9350879287319122,9,True,False,False
query_38,量子计算的应用前景有哪些？,tech,doc_38_3,0.8292129290280602,3,0.8292129290280602,3,False,False,False
query_38,量子计算的应用前景有哪些？,tech,doc_38_8,0.776300222072492,8,0.776300222072492,8,False,False,False
query_38,量子计算的应用前景有哪些？,tech,doc_38_5,0.6127394506338897,5,0.6127394506338897,5,False,False,False
query_38,量子计算的应用前景有哪些？,tech,doc_38_6,0.4989037386006132,6,0.4989037386006132,6,True,False,False
query_38,量子计算的应用前景有哪些？,tech,doc_38_4,0.2885333538300092,4,0.2885333538300092,4,False,False,False
query_38,量子计算的应用前景有哪些？,tech,doc_38_7,0.1346935630532894,7,0.1346935630532894,7,False,False,False
query_38,量子计算的应用前景有哪些？,tech,doc_38_2,0.062100138196986565,2,0.062100138196986565,2,False,False,False
query_38,量子计算的应用前景有哪些？,tech,doc_38_1,0.03305451713805052,1,0.03305451713805052,1,False,False,False
query_39,什么是人工智能的最新发展？,tech,doc_39_7,0.9218042001429536,7,0.9218042001429536,7,True,False,False
query_39,什么是人工智能的最新发展？,tech,doc_39_6,0.6065932570302994,6,0.6065932570302994,6,False,False,False
query_39,什么是人工智能的最新发展？,tech,doc_39_3,0.4282871734388155,3,0.4282871734388155,3,False,False,False
query_39,什么是人工智能的最新发展？,tech,doc_39_1,0.398798682670538,1,0.398798682670538,1,False,False,False
query_39,什么是人工智能的最新发展？,tech,doc_39_8,0.27110916843375166,8,0.27110916843375166,8,False,False,False
query_39,什么是人工智能的最新发展？,tech,doc_39_2,0.26225892742486057,2,0.26225892742486057,2,False,False,False
query_39,什么是人工智能的最新发展？,tech,doc_39_9,0.1931784483383997,9,0.1931784483383997,9,False,False,False
query_39,什么是人工智能的最新发展？,tech,doc_39_10,0.18229688074699013,10,0.18229688074699013,10,False,False,False
query_39,什么是人工智能的最新发展？,tech,doc_39_5,0.16951644490575846,5,0.16951644490575846,5,False,False,False
query_39,什么是人工智能的最新发展？,tech,doc_39_4,0.13570209191463367,4,0.13570209191463367,4,False,False,False
query_4,区块链技术的优势与挑战,tech,doc_4_4,0.938376621950927,4,0.938376621950927,4,False,False,False
query_4,区块链技术的优势与挑战,tech,doc_4_5,0.9298757819397168,5,0.9298757819397168,5,False,False,False
query_4,区块链技术的优势与挑战,tech,doc_4_7,0.860266800009221,7,0.860266800009221,7,True,False,False
query_4,区块链技术的优势与挑战,tech,doc_4_8,0.8470791612758066,8,0.8470791612758066,8,True,False,False
query_4,区块链技术的优势与挑战,tech,doc_4_6,0.5368747748826453,6,0.5368747748826453,6,True,False,False
query_4,区块链技术的优势与挑战,tech,doc_4_10,0.4859632190598656,10,0.4859632190598656,10,False,False,False
query_4,区块链技术的优势与挑战,tech,doc_4_9,0.3701226948809234,9,0.3701226948809234,9,False,False,False
query_4,区块链技术的优势与挑战,tech,doc_4_3,0.3087196838933478,3,0.3087196838933478,3,False,False,False
query_4,区块链技术的优势与挑战,tech,doc_4_2,0.2511500667036639,2,0.2511500667036639,2,False,False,False
query_4,区块链技术的优势与挑战,tech,doc_4_1,0.14088301462063124,1,0.14088301462063124,1,False,False,False
query_40,什么是人工智能的最新发展？,legal,doc_40_9,0.7220056333907415,9,1.6925014996957572,1,True,True,True
query_40,什么是人工智能的最新发展？,legal,doc_40_6,0.6968360656477274,6,1.4540432951824207,2,True,True,True
query_40,什么是人工智能的最新发展？,legal,doc_40_10,0.9347166899620243,10,0.9614495656227622,3,False,True,True
query_40,什么是人工智能的最新发展？,legal,doc_40_1,0.7300960182953687,1,0.8706602037458151,4,False,True,False
query_40,什么是人工智能的最新发展？,legal,doc_40_7,0.7591540208755645,7,0.864041997972984,5,False,True,True
query_40,什么是人工智能的最新发展？,legal,doc_40_4,0.7122478519451626,4,0.80449017281525,6,False,True,False
query_40,什么是人工智能的最新发展？,legal,doc_40_5,0.11583675602777022,5,0.7690726875667283,7,False,True,False
query_40,什么是人工智能的最新发展？,legal,doc_40_3,0.5357575784930779,3,0.46435066560536353,8,False,True,False
query_40,什么是人工智能的最新发展？,legal,doc_40_2,0.07602515996669523,2,0.3661354596864342,9,False,True,False
query_40,什么是人工智能的最新发展？,legal,doc_40_8,0.055174724193353675,8,0.21925059809849312,10,False,True,False
query_41,如何提高机器学习模型的准确率？,general,doc_41_10,0.6860005274624039,10,0.6860005274624039,10,True,False,False
query_41,如何提高机器学习模型的准确率？,general,doc_41_9,0.6521904789696916,9,0.6521904789696916,9,True,False,False
query_41,如何提高机器学习模型的准确率？,general,doc_41_1,0.6006847913468887,1,0.6006847913468887,1,False,False,False
query_41,如何提高机器学习模型的准确率？,general,doc_41_7,0.46575847014754357,7,0.46575847014754357,7,True,False,False
query_41,如何提高机器学习模型的准确率？,general,doc_41_4,0.44044206177330447,4,0.44044206177330447,4,False,False,False
query_41,如何提高机器学习模型的准确率？,general,doc_41_2,0.4092309674182596,2,0.4092309674182596,2,False,False,False
query_41,如何提高机器学习模型的准确率？,general,doc_41_3,0.3448881393456863,3,0.3448881393456863,3,False,False,False
query_41,如何提高机器学习模型的准确率？,general,doc_41_8,0.2841928196034458,8,0.2841928196034458,8,False,False,False
query_41,如何提高机器学习模型的准确率？,general,doc_41_5,0.2806078690424404,5,0.2806078690424404,5,False,False,False
query_41,如何提高机器学习模型的准确率？,general,doc_41_6,0.02110891771741097,6,0.02110891771741097,6,False,False,False
query_42,自动驾驶技术的发展现状,general,doc_42_9,0.9835936922074912,9,0.9835936922074912,9,True,False,False
query_42,自动驾驶技术的发展现状,general,doc_42_8,0.9359101800992345,8,0.9359101800992345,8,True,False,False
query_42,自动驾驶技术的发展现状,general,doc_42_6,0.8289530341882514,6,0.8289530341882514,6,True,False,False
query_42,自动驾驶技术的发展现状,general,doc_42_4,0.7748353255636883,4,0.7748353255636883,4,False,False,False
query_42,自动驾驶技术的发展现状,general,doc_42_1,0.5773554088239966,1,0.5773554088239966,1,False,False,False
query_42,自动驾驶技术的发展现状,general,doc_42_2,0.4362429652953743,2,0.4362429652953743,2,False,False,False
query_42,自动驾驶技术的发展现状,general,doc_42_5,0.3100414442694368,5,0.3100414442694368,5,False,False,False
query_42,自动驾驶技术的发展现状,general,doc_42_3,0.1432658562354019,3,0.1432658562354019,3,False,False,False
query_42,自动驾驶技术的发展现状,general,doc_42_7,0.09182840201508402,7,0.09182840201508402,7,False,False,False
query_42,自动驾驶技术的发展现状,general,doc_42_10,0.05249925982225778,10,0.05249925982225778,10,False,False,False
query_43,如何提高机器学习模型的准确率？,general,doc_43_9,0.9675565063080706,9,0.9675565063080706,9,True,False,False
query_43,如何提高机器学习模型的准确率？,general,doc_43_10,0.850760943641284,10,0.850760943641284,10,True,False,False
query_43,如何提高机器学习模型的准确率？,general,doc_43_3,0.7582691856838171,3,0.7582691856838171,3,False,False,False
query_43,如何提高机器学习模型的准确率？,general,doc_43_1,0.7380128205647333,1,0.7380128205647333,1,False,False,False
query_43,如何提高机器学习模型的准确率？,general,doc_43_4,0.7378137577010948,4,0.7378137577010948,4,False,False,False
query_43,如何提高机器学习模型的准确率？,general,doc_43_5,0.6924414390338598,5,0.6924414390338598,5,False,False,False
query_43,如何提高机器学习模型的准确率？,general,doc_43_8,0.5259999022406476,8,0.5259999022406476,8,True,False,False
query_43,如何提高机器学习模型的准确率？,general,doc_43_7,0.19833885538072915,7,0.19833885538072915,7,False,False,False
query_43,如何提高机器学习模型的准确率？,general,doc_43_2,0.16871647121707556,2,0.16871647121707556,2,False,False,False
query_43,如何提高机器学习模型的准确率？,general,doc_43_6,0.04973621187599109,6,0.04973621187599109,6,False,False,False
query_44,可持续发展的重要性是什么？,tech,doc_44_3,0.9722182009915413,3,0.9722182009915413,3,False,False,False
query_44,可持续发展的重要性是什么？,tech,doc_44_10,0.7763899402332254,10,0.7763899402332254,10,True,False,False
query_44,可持续发展的重要性是什么？,tech,doc_44_7,0.5867422938776043,7,0.5867422938776043,7,True,False,False
query_44,可持续发展的重要性是什么？,tech,doc_44_4,0.47812279278283276,4,0.47812279278283276,4,False,False,False
query_44,可持续发展的重要性是什么？,tech,doc_44_1,0.39677043108836474,1,0.39677043108836474,1,False,False,False
query_44,可持续发展的重要性是什么？,tech,doc_44_5,0.38112976143197685,5,0.38112976143197685,5,False,False,False
query_44,可持续发展的重要性是什么？,tech,doc_44_2,0.33128741750234925,2,0.33128741750234925,2,False,False,False
query_44,可持续发展的重要性是什么？,tech,doc_44_9,0.28548384142551775,9,0.28548384142551775,9,False,False,False
query_44,可持续发展的重要性是什么？,tech,doc_44_6,0.14923679496183917,6,0.14923679496183917,6,False,False,False
query_44,可持续发展的重要性是什么？,tech,doc_44_8,0.029031234529562466,8,0.029031234529562466,8,False,False,False
query_45,云计算的未来趋势,general,doc_45_6,0.9917645157099764,6,0.9917645157099764,6,True,False,False
query_45,云计算的未来趋势,general,doc_45_2,0.888404132579464,2,0.888404132579464,2,False,False,False
query_45,云计算的未来趋势,general,doc_45_7,0.6731922625964081,7,0.6731922625964081,7,True,False,False
query_45,云计算的未来趋势,general,doc_45_8,0.5211272527253462,8,0.5211272527253462,8,False,False,False
query_45,云计算的未来趋势,general,doc_45_1,0.48106980363329466,1,0.48106980363329466,1,False,False,False
query_45,云计算的未来趋势,general,doc_45_10,0.3113178937910852,10,0.3113178937910852,10,False,False,False
query_45,云计算的未来趋势,general,doc_45_4,0.15965367186343715,4,0.15965367186343715,4,False,False,False
query_45,云计算的未来趋势,general,doc_45_5,0.14522393368376885,5,0.14522393368376885,5,False,False,False
query_45,云计算的未来趋势,general,doc_45_9,0.061465626774836246,9,0.061465626774836246,9,False,False,False
query_45,云计算的未来趋势,general,doc_45_3,0.017110518696246135,3,0.017110518696246135,3,False,False,False
query_46,5G技术对社会的影响,finance,doc_46_9,0.46561539370955085,9,1.0625505736000374,1,True,True,True
query_46,5G技术对社会的影响,finance,doc_46_5,0.8758352419944488,5,0.961186680879269,2,False,True,True
query_46,5G技术对社会的影响,finance,doc_46_7,0.9168139771496188,7,0.8533484438991901,3,False,True,True
query_46,5G技术对社会的影响,finance,doc_46_8,0.21399090615213645,8,0.7044194436251315,4,False,True,True
query_46,5G技术对社会的影响,finance,doc_46_1,0.4121864081760028,1,0.6367442997461162,5,False,True,False
query_46,5G技术对社会的影响,finance,doc_46_2,0.2846938469952339,2,0.6009969162478352,6,False,True,False
query_46,5G技术对社会的影响,finance,doc_46_6,0.4671345907402714,6,0.5979253047190958,7,False,True,False
query_46,5G技术对社会的影响,finance,doc_46_10,0.30462729032612035,10,0.5747298244519932,8,False,True,True
query_46,5G技术对社会的影响,finance,doc_46_3,0.352457033895467,3,0.47631012114951543,9,False,True,False
query_46,5G技术对社会的影响,finance,doc_46_4,0.012325319462270556,4,0.3505426045060255,10,False,True,False
query_47,如何预防网络安全攻击？,legal,doc_47_10,0.8720241796064182,10,1.689980681761047,1,True,True,True
query_47,如何预防网络安全攻击？,legal,doc_47_4,0.8741623568257085,4,1.0137289754619454,2,False,True,True
query_47,如何预防网络安全攻击？,legal,doc_47_6,0.7684445362433623,6,0.8426849966932114,3,False,True,True
query_47,如何预防网络安全攻击？,legal,doc_47_8,0.688761712865573,8,0.7604144436409395,4,False,True,True
query_47,如何预防网络安全攻击？,legal,doc_47_3,0.7851748410373185,3,0.727415789411408,5,False,True,False
query_47,如何预防网络安全攻击？,legal,doc_47_1,0.548131462490305,1,0.6562140432067335,6,False,True,False
query_47,如何预防网络安全攻击？,legal,doc_47_5,0.4016175671934763,5,0.5677731096877152,7,False,True,False
query_47,如何预防网络安全攻击？,legal,doc_47_9,0.24317213378711589,9,0.5275127463455167,8,False,True,True
query_47,如何预防网络安全攻击？,legal,doc_47_2,0.020514735900701075,2,0.28468707993035003,9,False,True,False
query_47,如何预防网络安全攻击？,legal,doc_47_7,0.0027725121326557245,7,0.08511798846277052,10,False,True,False
query_48,如何提高机器学习模型的准确率？,finance,doc_48_10,0.5012074539381458,10,1.0336821308639976,1,True,True,True
query_48,如何提高机器学习模型的准确率？,finance,doc_48_2,0.9323394972694405,2,0.7857677768144526,2,False,True,False
query_48,如何提高机器学习模型的准确率？,finance,doc_48_4,0.7285370167345211,4,0.7690415389463894,3,False,True,True
query_48,如何提高机器学习模型的准确率？,finance,doc_48_3,0.8937609575484633,3,0.7589449587614333,4,False,True,False
query_48,如何提高机器学习模型的准确率？,finance,doc_48_7,0.4507693258322425,7,0.7312378098974668,5,False,True,True
query_48,如何提高机器学习模型的准确率？,finance,doc_48_9,0.8006685566757149,9,0.7161683851914291,6,False,True,True
query_48,如何提高机器学习模型的准确率？,finance,doc_48_8,0.03846725719510291,8,0.591743212252426,7,False,True,True
query_48,如何提高机器学习模型的准确率？,finance,doc_48_1,0.10790739617711809,1,0.3807695932345589,8,False,True,False
query_48,如何提高机器学习模型的准确率？,finance,doc_48_5,0.5231087950942032,5,0.36431705860444663,9,False,True,False
query_48,如何提高机器学习模型的准确率？,finance,doc_48_6,0.11479353665354064,6,0.25933577049148937,10,False,True,False
query_49,如何预防网络安全攻击？,legal,doc_49_10,0.8456950322674555,10,1.755667672959825,1,True,True,True
query_49,如何预防网络安全攻击？,legal,doc_49_6,0.4784828246377536,6,1.6316164375951816,2,True,True,True
query_49,如何预防网络安全攻击？,legal,doc_49_7,0.4660144111413772,7,1.1423648930935788,3,True,True,True
query_49,如何预防网络安全攻击？,legal,doc_49_9,0.5381269562351345,9,1.0558033144226822,4,True,True,True
query_49,如何预防网络安全攻击？,legal,doc_49_4,0.9308248110777443,4,0.8261570865492461,5,False,True,False
query_49,如何预防网络安全攻击？,legal,doc_49_8,0.9604046310644319,8,0.8249870632209754,6,False,True,True
query_49,如何预防网络安全攻击？,legal,doc_49_3,0.3439628101696005,3,0.6627671167828323,7,False,True,False
query_49,如何预防网络安全攻击？,legal,doc_49_2,0.1910670614298895,2,0.4311395260714469,8,False,True,False
query_49,如何预防网络安全攻击？,legal,doc_49_1,0.31207635988376237,1,0.37929882250100394,9,False,True,False
query_49,如何预防网络安全攻击？,legal,doc_49_5,0.18926336059225013,5,0.379278283327241,10,False,True,False
query_5,大数据分析在医疗领域的应用,tech,doc_5_10,0.832791898162964,10,0.832791898162964,10,True,False,False
query_5,大数据分析在医疗领域的应用,tech,doc_5_2,0.6088176984633551,2,0.6088176984633551,2,False,False,False
query_5,大数据分析在医疗领域的应用,tech,doc_5_3,0.5735065749685857,3,0.5735065749685857,3,False,False,False
query_5,大数据分析在医疗领域的应用,tech,doc_5_1,0.5510260207507027,1,0.5510260207507027,1,False,False,False
query_5,大数据分析在医疗领域的应用,tech,doc_5_7,0.444636902032868,7,0.444636902032868,7,False,False,False
query_5,大数据分析在医疗领域的应用,tech,doc_5_8,0.38137726008323003,8,0.38137726008323003,8,False,False,False
query_5,大数据分析在医疗领域的应用,tech,doc_5_4,0.28783775805824086,4,0.28783775805824086,4,False,False,False
query_5,大数据分析在医疗领域的应用,tech,doc_5_5,0.23153968072280762,5,0.23153968072280762,5,False,False,False
query_5,大数据分析在医疗领域的应用,tech,doc_5_6,0.23088672019563994,6,0.23088672019563994,6,False,False,False
query_5,大数据分析在医疗领域的应用,tech,doc_5_9,0.17543388220408485,9,0.17543388220408485,9,False,False,False
query_50,可持续发展的重要性是什么？,medical,doc_50_6,0.6243329474748442,6,1.7673304495498425,1,True,True,True
query_50,可持续发展的重要性是什么？,medical,doc_50_8,0.9006674274158534,8,1.746720069825553,2,True,True,True
query_50,可持续发展的重要性是什么？,medical,doc_50_3,0.928213227620224,3,1.0772589084367992,3,False,True,False
query_50,可持续发展的重要性是什么？,medical,doc_50_10,0.9927707020325983,10,0.9209079148650424,4,False,True,True
query_50,可持续发展的重要性是什么？,medical,doc_50_5,0.6083543197860296,5,0.6712766915314533,5,False,True,False
query_50,可持续发展的重要性是什么？,medical,doc_50_4,0.5315847080270037,4,0.652641581460868,6,False,True,False
query_50,可持续发展的重要性是什么？,medical,doc_50_9,0.13833744410267967,9,0.6156866361322504,7,False,True,True
query_50,可持续发展的重要性是什么？,medical,doc_50_2,0.2704663466111509,2,0.5701155600564932,8,False,True,False
query_50,可持续发展的重要性是什么？,medical,doc_50_1,0.4228457399255099,1,0.5266491794986291,9,False,True,False
query_50,可持续发展的重要性是什么？,medical,doc_50_7,0.19112287860829913,7,0.37620341970148696,10,False,True,False
query_6,什么是人工智能的最新发展？,finance,doc_6_7,0.9970877034517653,7,2.0420812843624625,1,True,True,True
query_6,什么是人工智能的最新发展？,finance,doc_6_8,0.9643726333638897,8,1.972086387080207,2,True,True,True
query_6,什么是人工智能的最新发展？,finance,doc_6_4,0.970485780778785,4,1.7722592983437329,3,True,True,True
query_6,什么是人工智能的最新发展？,finance,doc_6_10,0.6705605269863228,10,1.440927669646988,4,True,True,True
query_6,什么是人工智能的最新发展？,finance,doc_6_2,0.9984678987528971,2,0.8628830235057834,5,False,True,False
query_6,什么是人工智能的最新发展？,finance,doc_6_1,0.8764223148591941,1,0.8029280142704006,6,False,True,False
query_6,什么是人工智能的最新发展？,finance,doc_6_3,0.46046410258840875,3,0.6586439448015192,7,False,True,False
query_6,什么是人工智能的最新发展？,finance,doc_6_9,0.31533376749840203,9,0.5419262881971001,8,False,True,True
query_6,什么是人工智能的最新发展？,finance,doc_6_6,0.14996321427416026,6,0.45806718920995637,9,False,True,False
query_6,什么是人工智能的最新发展？,finance,doc_6_5,0.1899806660649307,5,0.3531440478889365,10,False,True,False
query_7,可持续发展的重要性是什么？,general,doc_7_8,0.8492887783233957,8,0.8492887783233957,8,True,False,False
query_7,可持续发展的重要性是什么？,general,doc_7_1,0.7331010749037454,1,0.7331010749037454,1,False,False,False
query_7,可持续发展的重要性是什么？,general,doc_7_7,0.3625963753909338,7,0.3625963753909338,7,False,False,False
query_7,可持续发展的重要性是什么？,general,doc_7_6,0.3370836982098905,6,0.3370836982098905,6,False,False,False
query_7,可持续发展的重要性是什么？,general,doc_7_4,0.26957087342200015,4,0.26957087342200015,4,False,False,False
query_7,可持续发展的重要性是什么？,general,doc_7_3,0.2514645947182973,3,0.2514645947182973,3,False,False,False
query_7,可持续发展的重要性是什么？,general,doc_7_5,0.21047705730629906,5,0.21047705730629906,5,False,False,False
query_7,可持续发展的重要性是什么？,general,doc_7_9,0.032945040514816615,9,0.032945040514816615,9,False,False,False
query_7,可持续发展的重要性是什么？,general,doc_7_2,0.013878623049015326,2,0.013878623049015326,2,False,False,False
query_7,可持续发展的重要性是什么？,general,doc_7_10,0.0018060938508076552,10,0.0018060938508076552,10,False,False,False
query_8,如何提高机器学习模型的准确率？,tech,doc_8_1,0.8256561945475451,1,0.8256561945475451,1,False,False,False
query_8,如何提高机器学习模型的准确率？,tech,doc_8_3,0.7756019241905746,3,0.7756019241905746,3,False,False,False
query_8,如何提高机器学习模型的准确率？,tech,doc_8_7,0.5917020506081753,7,0.5917020506081753,7,True,False,False
query_8,如何提高机器学习模型的准确率？,tech,doc_8_2,0.5644533833744777,2,0.5644533833744777,2,False,False,False
query_8,如何提高机器学习模型的准确率？,tech,doc_8_4,0.29423016766583543,4,0.29423016766583543,4,False,False,False
query_8,如何提高机器学习模型的准确率？,tech,doc_8_5,0.2655705855482755,5,0.2655705855482755,5,False,False,False
query_8,如何提高机器学习模型的准确率？,tech,doc_8_8,0.238559227710457,8,0.238559227710457,8,False,False,False
query_8,如何提高机器学习模型的准确率？,tech,doc_8_6,0.23118981481323064,6,0.23118981481323064,6,False,False,False
query_8,如何提高机器学习模型的准确率？,tech,doc_8_10,0.1294997152214845,10,0.1294997152214845,10,False,False,False
query_8,如何提高机器学习模型的准确率？,tech,doc_8_9,0.07456943439128139,9,0.07456943439128139,9,False,False,False
query_9,云计算的未来趋势,medical,doc_9_8,0.9023326506032442,8,1.5862999687044983,1,True,True,True
query_9,云计算的未来趋势,medical,doc_9_3,0.8828315612485227,3,1.002764329227479,2,False,True,True
query_9,云计算的未来趋势,medical,doc_9_10,0.8203491323054365,10,0.9288230917778661,3,False,True,True
query_9,云计算的未来趋势,medical,doc_9_4,0.5146239636170319,4,0.8811216099652829,4,False,True,False
query_9,云计算的未来趋势,medical,doc_9_9,0.8616573570367412,9,0.8748764216302953,5,False,True,True
query_9,云计算的未来趋势,medical,doc_9_6,0.9377723799864144,6,0.8148271272768828,6,False,True,False
query_9,云计算的未来趋势,medical,doc_9_5,0.1833286579333463,5,0.8020249444899878,7,False,True,False
query_9,云计算的未来趋势,medical,doc_9_1,0.9327266162355834,1,0.6815227654195573,8,False,True,False
query_9,云计算的未来趋势,medical,doc_9_2,0.5441215579474739,2,0.62893994088919,9,False,True,False
query_9,云计算的未来趋势,medical,doc_9_7,0.008937185429467198,7,0.5564448175697524,10,False,True,False
